target,message,num_char,word_counts,sentance_count,preprocess_data,tf_num_char,tf_word_counts,tf_sentance_count
0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,131,34,4,hi kate evening hope see tomorrow bit bloody babyjontet txt back xxx,68,12,1
0,"Found it, ENC  &lt;#&gt; , where you at?",40,16,1,found enc ltgt,14,3,1
0,I sent you  &lt;#&gt;  bucks,28,11,1,sent ltgt buck,14,3,1
0,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,84,18,1,hello darlin ive finished college txt finish love kate xxx,58,10,1
0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,174,44,3,account refilled successfully inr ltdecimalgt keralacircle prepaid account balance r ltdecimalgt transaction id kr ltgt,119,15,1
0,Goodmorning sleeping ga.,24,4,1,goodmorning sleeping ga,23,3,1
0,U call me alter at 11 ok.,25,8,1,call alter 11 ok,16,4,1
0,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,64,15,1,say like dat dun buy ericsson oso oredi lar,43,9,1
0,"Aight yo, dats straight dogg",28,6,1,aight yo dat straight dogg,26,5,1
0,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,86,19,1,please give u connection today ltdecimalgt refund bill,54,8,1
0,Both :) i shoot big loads so get ready!,39,11,1,shoot big load get ready,24,5,1
0,"What's up bruv, hope you had a great break. Do have a rewarding semester.",73,18,2,whats bruv hope great break rewarding semester,46,7,1
0,Home so we can always chat,26,6,1,home always chat,16,3,1
0,K:)k:)good:)study well.,23,12,1,kkgoodstudy well,16,2,1
0,Yup... How Ì_ noe leh...,24,7,1,yup noe leh,11,3,1
0,Sounds great! Are you home now?,31,8,2,sound great home,16,3,1
0,Finally the match heading towards draw as your prediction.,58,10,1,finally match heading towards draw prediction,45,6,1
0,Tired. I haven't slept well the past few nights.,48,12,2,tired havent slept well past night,34,6,1
0,Easy ah?sen got selected means its good..,41,10,1,easy ahsen got selected mean good,33,6,1
0,I have to take exam with march 3,32,8,1,take exam march 3,17,4,1
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,159,40,4,yeah think use gt atm register sure there anyway help let know sure ready,73,14,1
0,Ok no prob. Take ur time.,25,8,2,ok prob take time,17,4,1
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,161,33,1,o called ubandu run without installing hard diskyou use o copy important file system give repair shop,101,17,1
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,119,30,3,say leh course nothing happen lar say v romantic jus bit youknow thk e nite scenery nice leh,92,18,1
1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",143,27,2,500 new mobile 2004 must go txt nokia 89545 collect todayfrom 1 www4tcbiz 2optout 08718726270150gbpmtmsg18,106,15,1
0,Would really appreciate if you call me. Just need someone to talk to.,69,15,2,would really appreciate call need someone talk,46,7,1
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137,34,3,meet dream partner soon career 2 flyng start 2 find free txt horo followed star sign e g horo aries,99,20,1
0,Hey company elama po mudyadhu.,30,6,1,hey company elama po mudyadhu,29,5,1
0,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",165,35,4,life strict teacher bcoz teacher teach lesson amp conduct exam life first conduct exam amp teach lesson happy morning,117,19,1
0,Dear good morning now only i am up,34,8,1,dear good morning,17,3,1
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,109,28,2,get gandhipuram walk cross cut road right side ltgt street road turn first right,80,14,1
0,Dear we are going to our rubber place,37,8,1,dear going rubber place,23,4,1
0,"Sorry battery died, yeah I'm here",33,8,1,sorry battery died yeah im,26,5,1
0,Yes:)here tv is always available in work place..,48,12,1,yeshere tv always available work place,38,6,1
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157,40,5,text meet someone sexy today find date even flirt join 4 10p reply name age eg sam 25 18 msg recdthirtyeight penny,114,22,1
0,I have printed it oh. So  &lt;#&gt;  come upstairs,50,16,2,printed oh ltgt come upstairs,29,5,1
0,Or ill be a little closer like at the bus stop on the same street,65,15,1,ill little closer like bus stop street,38,7,1
0,Where are you?when wil you reach here?,38,10,1,youwhen wil reach,17,3,1
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",145,37,6,new theory argument win situation loses person dont argue friend kick amp say im always correct,95,16,1
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145,27,1,447801259231 secret admirer looking 2 make contact youfind arereveal think specialcall 09058094597,98,12,1
0,Tomarrow final hearing on my laptop case so i cant.,51,11,1,tomarrow final hearing laptop case cant,39,6,1
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,45,7,1,pleassssssseeeeee tel v avent done sportsx,42,6,1
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",83,21,3,okay shining meant signing sound better,39,6,1
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",155,38,1,although told dat im baig face watch really like e watch gave co fr thanx 4 everything dat youve done today im touched,118,23,1
0,U don't remember that old commercial?,37,8,1,dont remember old commercial,28,4,1
0,Too late. I said i have the website. I didn't i have or dont have the slippers,78,20,3,late said website didnt dont slipper,36,6,1
0,I asked you to call him now ok,30,8,1,asked call ok,13,3,1
0,Kallis wont bat in 2nd innings.,31,7,1,kallis wont bat 2nd inning,26,5,1
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,146,34,4,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep,81,15,1
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,23,1,congratulation awarded 500 cd voucher 125gift guaranteed free entry 2 100 weekly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16,134,18,1
0,Ranjith cal drpd Deeraj and deepak 5min hold,44,8,1,ranjith cal drpd deeraj deepak 5min hold,40,7,1
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,41,2,wen lovable bcums angry wid dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day buddy,139,25,1
0,What you doing?how are you?,27,8,1,doinghow,8,1,1
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",179,40,2,ups 3days also shipping company take 2wks way usps take week get lag may bribe nipost get stuff,95,18,1
0,"I'm back, lemme know when you're ready",38,11,1,im back lem know youre ready,28,6,1
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,97,20,1,dont necessarily expect done get back though im headin,54,9,1
0,Mmm so yummy babe ... Nice jolt to the suzy,43,10,1,mmm yummy babe nice jolt suzy,29,6,1
0,Where are you lover ? I need you ...,36,9,2,lover need,10,2,1
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,154,31,5,tried contact reply offer video handset 750 anytime network min unlimited text camcorder reply call 08000930705,111,16,1
0,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,74,20,2,im parked next mini coming today think,38,7,1
0,Yup,3,1,1,yup,3,1,1
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,85,22,3,anyway im going shopping co si done yet dun disturb liao,56,11,1
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,51,14,3,luton 0125698789 ring around h,30,5,1
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,121,25,1,hey really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698,98,17,1
0,Why you Dint come with us.,26,7,1,dint come u,11,3,1
0,Same. Wana plan a trip sometme then,35,8,2,wana plan trip sometme,22,4,1
0,"Not sure yet, still trying to get a hold of him",47,12,1,sure yet still trying get hold,30,6,1
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,159,32,6,ringtone service changed 25 free credit go club4mobilescom choose content stop txt club stop 87070 150pwk club4 po box1146 mk45 2wt,131,21,1
0,The evo. I just had to download flash. Jealous?,47,12,3,evo download flash jealous,26,4,1
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,133,27,2,ringtone club get uk single chart mobile week choose top quality ringtone message free charge,93,15,1
0,"Come to mu, we're sorting out our narcotics situation",53,11,1,come mu sorting narcotic situation,34,5,1
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",147,32,2,night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay,98,18,1
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,155,30,4,hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 infowww100percentrealcom,115,17,1
0,"Usf I guess, might as well take 1 car",37,10,1,usf guess might well take 1 car,31,7,1
0,No objection. My bf not coming.,31,8,2,objection bf coming,19,3,1
0,Thanx...,8,2,1,thanx,5,1,1
0,Tell rob to mack his gf in the theater,38,9,1,tell rob mack gf theater,24,5,1
0,"Awesome, I'll see you in a bit",30,9,1,awesome ill see bit,19,4,1
0,Just sent it. So what type of food do you like?,47,13,2,sent type food like,19,4,1
0,All done? All handed in? Celebrations in full swing yet?,56,13,3,done handed celebration full swing yet,38,6,1
0,You got called a tool?,22,6,1,got called tool,15,3,1
0,\Wen u miss someone,19,4,1,wen miss someone,16,3,1
0,Ok. I asked for money how far,29,8,2,ok asked money far,18,4,1
0,Okie...,7,2,1,okie,4,1,1
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",121,28,1,yeah think usual guy still passed last night get ahold anybody let know ill throw,81,15,1
0,"K, I might come by tonight then if my class lets out early",58,14,1,k might come tonight class let early,36,7,1
0,Ok..,4,2,1,ok,2,1,1
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,148,36,2,hi baby im cruisin girl friend 2 give call hour home thats alright fone fone love jenny xxx,91,18,1
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",160,45,1,life mean lot love life love people life world call friend call world ge,72,14,1
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",152,26,1,dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense,125,15,1
